cum_budget,optimizer,budget,performance,seed
157800000,SMAC + HB,,-599.8046875,1.0
157900000,SMAC + HB,,-599.8046875,1.0
158000000,SMAC + HB,,-599.8046875,1.0
158100000,SMAC + HB,,-599.8046875,1.0
158200000,SMAC + HB,,-599.8046875,1.0
158300000,SMAC + HB,,-599.8046875,1.0
158400000,SMAC + HB,,-599.8046875,1.0
158500000,SMAC + HB,,-599.8046875,1.0
158600000,SMAC + HB,,-599.8046875,1.0
158700000,SMAC + HB,,-599.8046875,1.0
158800000,SMAC + HB,,-599.8046875,1.0
158900000,SMAC + HB,,-599.8046875,1.0
159000000,SMAC + HB,,-599.8046875,1.0
159100000,SMAC + HB,,-599.8046875,1.0
159200000,SMAC + HB,,-599.8046875,1.0
159300000,SMAC + HB,,-599.8046875,1.0
159400000,SMAC + HB,,-599.8046875,1.0
159500000,SMAC + HB,,-599.8046875,1.0
159600000,SMAC + HB,,-599.8046875,1.0
159700000,SMAC + HB,,-599.8046875,1.0
159800000,SMAC + HB,,-599.8046875,1.0
159900000,SMAC + HB,,-599.8046875,1.0
160000000,SMAC + HB,,-599.8046875,1.0
160100000,SMAC + HB,,-599.8046875,1.0
160200000,SMAC + HB,,-599.8046875,1.0
160300000,SMAC + HB,,-599.8046875,1.0
160400000,SMAC + HB,,-599.8046875,1.0
160500000,SMAC + HB,,-599.8046875,1.0
160600000,SMAC + HB,,-599.8046875,1.0
160700000,SMAC + HB,,-599.8046875,1.0
160800000,SMAC + HB,,-599.8046875,1.0
160900000,SMAC + HB,,-599.8046875,1.0
161000000,SMAC + HB,,-599.8046875,1.0
161100000,SMAC + HB,,-599.8046875,1.0
161200000,SMAC + HB,,-599.8046875,1.0
161300000,SMAC + HB,,-599.8046875,1.0
161400000,SMAC + HB,,-599.8046875,1.0
161500000,SMAC + HB,,-599.8046875,1.0
161600000,SMAC + HB,,-599.8046875,1.0
161700000,SMAC + HB,,-599.8046875,1.0
161800000,SMAC + HB,,-599.8046875,1.0
161900000,SMAC + HB,,-599.8046875,1.0
162000000,SMAC + HB,,-599.8046875,1.0
162100000,SMAC + HB,,-599.8046875,1.0
162200000,SMAC + HB,,-599.8046875,1.0
162300000,SMAC + HB,,-599.8046875,1.0
162400000,SMAC + HB,,-599.8046875,1.0
162500000,SMAC + HB,,-599.8046875,1.0
162600000,SMAC + HB,,-599.8046875,1.0
162700000,SMAC + HB,,-599.8046875,1.0
162800000,SMAC + HB,,-599.8046875,1.0
162900000,SMAC + HB,,-599.8046875,1.0
163000000,SMAC + HB,,-599.8046875,1.0
163100000,SMAC + HB,,-599.8046875,1.0
163200000,SMAC + HB,,-599.8046875,1.0
163300000,SMAC + HB,,-599.8046875,1.0
163400000,SMAC + HB,,-599.8046875,1.0
163500000,SMAC + HB,,-599.8046875,1.0
163600000,SMAC + HB,,-599.8046875,1.0
163700000,SMAC + HB,,-599.8046875,1.0
163800000,SMAC + HB,,-599.8046875,1.0
163900000,SMAC + HB,,-599.8046875,1.0
164000000,SMAC + HB,,-599.8046875,1.0
164100000,SMAC + HB,,-599.8046875,1.0
164200000,SMAC + HB,,-599.8046875,1.0
164300000,SMAC + HB,,-599.8046875,1.0
164400000,SMAC + HB,,-599.8046875,1.0
164500000,SMAC + HB,,-599.8046875,1.0
164600000,SMAC + HB,,-599.8046875,1.0
164700000,SMAC + HB,,-599.8046875,1.0
164800000,SMAC + HB,,-599.8046875,1.0
164900000,SMAC + HB,,-599.8046875,1.0
165000000,SMAC + HB,,-599.8046875,1.0
165100000,SMAC + HB,,-599.8046875,1.0
165200000,SMAC + HB,,-599.8046875,1.0
165300000,SMAC + HB,,-599.8046875,1.0
165400000,SMAC + HB,,-599.8046875,1.0
165500000,SMAC + HB,,-599.8046875,1.0
165600000,SMAC + HB,,-599.8046875,1.0
165700000,SMAC + HB,,-599.8046875,1.0
165800000,SMAC + HB,,-599.8046875,1.0
165900000,SMAC + HB,,-599.8046875,1.0
166000000,SMAC + HB,,-599.8046875,1.0
166100000,SMAC + HB,,-599.8046875,1.0
166200000,SMAC + HB,,-599.8046875,1.0
166300000,SMAC + HB,,-599.8046875,1.0
166400000,SMAC + HB,,-599.8046875,1.0
166500000,SMAC + HB,,-599.8046875,1.0
166600000,SMAC + HB,,-599.8046875,1.0
166700000,SMAC + HB,,-599.8046875,1.0
166800000,SMAC + HB,,-599.8046875,1.0
166900000,SMAC + HB,,-599.8046875,1.0
167000000,SMAC + HB,,-599.8046875,1.0
167100000,SMAC + HB,,-599.8046875,1.0
167200000,SMAC + HB,,-599.8046875,1.0
167300000,SMAC + HB,,-599.8046875,1.0
167400000,SMAC + HB,,-599.8046875,1.0
167500000,SMAC + HB,,-599.8046875,1.0
167600000,SMAC + HB,,-599.8046875,1.0
167700000,SMAC + HB,,-599.8046875,1.0
167800000,SMAC + HB,,-599.8046875,1.0
167900000,SMAC + HB,,-599.8046875,1.0
168000000,SMAC + HB,,-599.8046875,1.0
168100000,SMAC + HB,,-599.8046875,1.0
168200000,SMAC + HB,,-599.8046875,1.0
168300000,SMAC + HB,,-599.8046875,1.0
168400000,SMAC + HB,,-599.8046875,1.0
168500000,SMAC + HB,,-599.8046875,1.0
168600000,SMAC + HB,,-599.8046875,1.0
168700000,SMAC + HB,,-599.8046875,1.0
168800000,SMAC + HB,,-599.8046875,1.0
168900000,SMAC + HB,,-599.8046875,1.0
169000000,SMAC + HB,,-599.8046875,1.0
169100000,SMAC + HB,,-599.8046875,1.0
169200000,SMAC + HB,,-599.8046875,1.0
169300000,SMAC + HB,,-599.8046875,1.0
169400000,SMAC + HB,,-599.8046875,1.0
169500000,SMAC + HB,,-599.8046875,1.0
169600000,SMAC + HB,,-599.8046875,1.0
169700000,SMAC + HB,,-599.8046875,1.0
169800000,SMAC + HB,,-599.8046875,1.0
169900000,SMAC + HB,,-599.8046875,1.0
170000000,SMAC + HB,,-599.8046875,1.0
170100000,SMAC + HB,,-599.8046875,1.0
170200000,SMAC + HB,,-599.8046875,1.0
170300000,SMAC + HB,,-599.8046875,1.0
170400000,SMAC + HB,,-599.8046875,1.0
170500000,SMAC + HB,,-599.8046875,1.0
170600000,SMAC + HB,,-599.8046875,1.0
170700000,SMAC + HB,,-599.8046875,1.0
170800000,SMAC + HB,,-599.8046875,1.0
170900000,SMAC + HB,,-599.8046875,1.0
171000000,SMAC + HB,,-599.8046875,1.0
171100000,SMAC + HB,,-599.8046875,1.0
171200000,SMAC + HB,,-599.8046875,1.0
171300000,SMAC + HB,,-599.8046875,1.0
171400000,SMAC + HB,,-599.8046875,1.0
171500000,SMAC + HB,,-599.8046875,1.0
171600000,SMAC + HB,,-599.8046875,1.0
171700000,SMAC + HB,,-599.8046875,1.0
171800000,SMAC + HB,,-599.8046875,1.0
171900000,SMAC + HB,,-599.8046875,1.0
172000000,SMAC + HB,,-599.8046875,1.0
172100000,SMAC + HB,,-599.8046875,1.0
172200000,SMAC + HB,,-599.8046875,1.0
172300000,SMAC + HB,,-599.8046875,1.0
172400000,SMAC + HB,,-599.8046875,1.0
172500000,SMAC + HB,,-599.8046875,1.0
172600000,SMAC + HB,,-599.8046875,1.0
172700000,SMAC + HB,,-599.8046875,1.0
172800000,SMAC + HB,,-599.8046875,1.0
172900000,SMAC + HB,,-599.8046875,1.0
173000000,SMAC + HB,,-599.8046875,1.0
173100000,SMAC + HB,,-599.8046875,1.0
173200000,SMAC + HB,,-599.8046875,1.0
173300000,SMAC + HB,,-599.8046875,1.0
173400000,SMAC + HB,,-599.8046875,1.0
173500000,SMAC + HB,,-599.8046875,1.0
173600000,SMAC + HB,,-599.8046875,1.0
173700000,SMAC + HB,,-599.8046875,1.0
173800000,SMAC + HB,,-599.8046875,1.0
173900000,SMAC + HB,,-599.8046875,1.0
174000000,SMAC + HB,,-599.8046875,1.0
174100000,SMAC + HB,,-599.8046875,1.0
174200000,SMAC + HB,,-599.8046875,1.0
174300000,SMAC + HB,,-599.8046875,1.0
174400000,SMAC + HB,,-599.8046875,1.0
174500000,SMAC + HB,,-599.8046875,1.0
174600000,SMAC + HB,,-599.8046875,1.0
174700000,SMAC + HB,,-599.8046875,1.0
174800000,SMAC + HB,,-599.8046875,1.0
174900000,SMAC + HB,,-599.8046875,1.0
175000000,SMAC + HB,,-599.8046875,1.0
175100000,SMAC + HB,,-599.8046875,1.0
175200000,SMAC + HB,,-599.8046875,1.0
175300000,SMAC + HB,,-599.8046875,1.0
175400000,SMAC + HB,,-599.8046875,1.0
175500000,SMAC + HB,,-599.8046875,1.0
175600000,SMAC + HB,,-599.8046875,1.0
175700000,SMAC + HB,,-599.8046875,1.0
175800000,SMAC + HB,,-599.8046875,1.0
175900000,SMAC + HB,,-599.8046875,1.0
176000000,SMAC + HB,,-599.8046875,1.0
176100000,SMAC + HB,,-599.8046875,1.0
176200000,SMAC + HB,,-599.8046875,1.0
176300000,SMAC + HB,,-599.8046875,1.0
176400000,SMAC + HB,,-599.8046875,1.0
176500000,SMAC + HB,,-599.8046875,1.0
176600000,SMAC + HB,,-599.8046875,1.0
176700000,SMAC + HB,,-599.8046875,1.0
176800000,SMAC + HB,,-599.8046875,1.0
176900000,SMAC + HB,,-599.8046875,1.0
177000000,SMAC + HB,,-599.8046875,1.0
177100000,SMAC + HB,,-599.8046875,1.0
177200000,SMAC + HB,,-599.8046875,1.0
177300000,SMAC + HB,,-599.8046875,1.0
177400000,SMAC + HB,,-599.8046875,1.0
177500000,SMAC + HB,,-599.8046875,1.0
177600000,SMAC + HB,,-599.8046875,1.0
177700000,SMAC + HB,,-599.8046875,1.0
177800000,SMAC + HB,,-599.8046875,1.0
177900000,SMAC + HB,,-599.8046875,1.0
178000000,SMAC + HB,,-599.8046875,1.0
178100000,SMAC + HB,,-599.8046875,1.0
178200000,SMAC + HB,,-599.8046875,1.0
178300000,SMAC + HB,,-599.8046875,1.0
178400000,SMAC + HB,,-599.8046875,1.0
178500000,SMAC + HB,,-599.8046875,1.0
178600000,SMAC + HB,,-599.8046875,1.0
178700000,SMAC + HB,,-599.8046875,1.0
178800000,SMAC + HB,,-599.8046875,1.0
178900000,SMAC + HB,,-599.8046875,1.0
179000000,SMAC + HB,,-599.8046875,1.0
179100000,SMAC + HB,,-599.8046875,1.0
179200000,SMAC + HB,,-599.8046875,1.0
179300000,SMAC + HB,,-599.8046875,1.0
179400000,SMAC + HB,,-599.8046875,1.0
179500000,SMAC + HB,,-599.8046875,1.0
179600000,SMAC + HB,,-599.8046875,1.0
179700000,SMAC + HB,,-599.8046875,1.0
179800000,SMAC + HB,,-599.8046875,1.0
179900000,SMAC + HB,,-599.8046875,1.0
180000000,SMAC + HB,,-599.8046875,1.0
180100000,SMAC + HB,,-599.8046875,1.0
180200000,SMAC + HB,,-599.8046875,1.0
180300000,SMAC + HB,,-599.8046875,1.0
180400000,SMAC + HB,,-599.8046875,1.0
180500000,SMAC + HB,,-599.8046875,1.0
180600000,SMAC + HB,,-599.8046875,1.0
180700000,SMAC + HB,,-599.8046875,1.0
180800000,SMAC + HB,,-599.8046875,1.0
180900000,SMAC + HB,,-599.8046875,1.0
181000000,SMAC + HB,,-599.8046875,1.0
181100000,SMAC + HB,,-599.8046875,1.0
181200000,SMAC + HB,,-599.8046875,1.0
181300000,SMAC + HB,,-599.8046875,1.0
181400000,SMAC + HB,,-599.8046875,1.0
181500000,SMAC + HB,,-599.8046875,1.0
181600000,SMAC + HB,,-599.8046875,1.0
181700000,SMAC + HB,,-599.8046875,1.0
181800000,SMAC + HB,,-599.8046875,1.0
181900000,SMAC + HB,,-599.8046875,1.0
182000000,SMAC + HB,,-599.8046875,1.0
182100000,SMAC + HB,,-599.8046875,1.0
182200000,SMAC + HB,,-599.8046875,1.0
182300000,SMAC + HB,,-599.8046875,1.0
182400000,SMAC + HB,,-599.8046875,1.0
182500000,SMAC + HB,,-599.8046875,1.0
182600000,SMAC + HB,,-599.8046875,1.0
182700000,SMAC + HB,,-599.8046875,1.0
182800000,SMAC + HB,,-599.8046875,1.0
182900000,SMAC + HB,,-599.8046875,1.0
183000000,SMAC + HB,,-599.8046875,1.0
183100000,SMAC + HB,,-599.8046875,1.0
183200000,SMAC + HB,,-599.8046875,1.0
183300000,SMAC + HB,,-599.8046875,1.0
183400000,SMAC + HB,,-599.8046875,1.0
183500000,SMAC + HB,,-599.8046875,1.0
183600000,SMAC + HB,,-599.8046875,1.0
183700000,SMAC + HB,,-599.8046875,1.0
183800000,SMAC + HB,,-599.8046875,1.0
183900000,SMAC + HB,,-599.8046875,1.0
184000000,SMAC + HB,,-599.8046875,1.0
184100000,SMAC + HB,,-599.8046875,1.0
184200000,SMAC + HB,,-599.8046875,1.0
184300000,SMAC + HB,,-599.8046875,1.0
184400000,SMAC + HB,,-599.8046875,1.0
184500000,SMAC + HB,,-599.8046875,1.0
184600000,SMAC + HB,,-599.8046875,1.0
184700000,SMAC + HB,,-599.8046875,1.0
184800000,SMAC + HB,,-599.8046875,1.0
184900000,SMAC + HB,,-599.8046875,1.0
185000000,SMAC + HB,,-599.8046875,1.0
185100000,SMAC + HB,,-599.8046875,1.0
185200000,SMAC + HB,,-599.8046875,1.0
185300000,SMAC + HB,,-599.8046875,1.0
185400000,SMAC + HB,,-599.8046875,1.0
185500000,SMAC + HB,,-599.8046875,1.0
185600000,SMAC + HB,,-599.8046875,1.0
185700000,SMAC + HB,,-640.4948120117188,1.0
185800000,SMAC + HB,,-640.4948120117188,1.0
185900000,SMAC + HB,,-640.4948120117188,1.0
186000000,SMAC + HB,,-640.4948120117188,1.0
186100000,SMAC + HB,,-640.4948120117188,1.0
186200000,SMAC + HB,,-640.4948120117188,1.0
186300000,SMAC + HB,,-640.4948120117188,1.0
186400000,SMAC + HB,,-640.4948120117188,1.0
186500000,SMAC + HB,,-640.4948120117188,1.0
186600000,SMAC + HB,,-640.4948120117188,1.0
186700000,SMAC + HB,,-640.4948120117188,1.0
186800000,SMAC + HB,,-640.4948120117188,1.0
186900000,SMAC + HB,,-640.4948120117188,1.0
187000000,SMAC + HB,,-640.4948120117188,1.0
187100000,SMAC + HB,,-640.4948120117188,1.0
187200000,SMAC + HB,,-640.4948120117188,1.0
187300000,SMAC + HB,,-640.4948120117188,1.0
187400000,SMAC + HB,,-640.4948120117188,1.0
187500000,SMAC + HB,,-640.4948120117188,1.0
187600000,SMAC + HB,,-640.4948120117188,1.0
187700000,SMAC + HB,,-640.4948120117188,1.0
187800000,SMAC + HB,,-640.4948120117188,1.0
187900000,SMAC + HB,,-640.4948120117188,1.0
188000000,SMAC + HB,,-640.4948120117188,1.0
188100000,SMAC + HB,,-640.4948120117188,1.0
188200000,SMAC + HB,,-640.4948120117188,1.0
188300000,SMAC + HB,,-640.4948120117188,1.0
188400000,SMAC + HB,,-640.4948120117188,1.0
188500000,SMAC + HB,,-640.4948120117188,1.0
188600000,SMAC + HB,,-640.4948120117188,1.0
188700000,SMAC + HB,,-640.4948120117188,1.0
188800000,SMAC + HB,,-640.4948120117188,1.0
188900000,SMAC + HB,,-640.4948120117188,1.0
189000000,SMAC + HB,,-640.4948120117188,1.0
189100000,SMAC + HB,,-640.4948120117188,1.0
189200000,SMAC + HB,,-640.4948120117188,1.0
189300000,SMAC + HB,,-640.4948120117188,1.0
189400000,SMAC + HB,,-640.4948120117188,1.0
189500000,SMAC + HB,,-640.4948120117188,1.0
189600000,SMAC + HB,,-640.4948120117188,1.0
189700000,SMAC + HB,,-640.4948120117188,1.0
189800000,SMAC + HB,,-640.4948120117188,1.0
189900000,SMAC + HB,,-640.4948120117188,1.0
190000000,SMAC + HB,,-640.4948120117188,1.0
190100000,SMAC + HB,,-640.4948120117188,1.0
190200000,SMAC + HB,,-640.4948120117188,1.0
190300000,SMAC + HB,,-640.4948120117188,1.0
190400000,SMAC + HB,,-640.4948120117188,1.0
190500000,SMAC + HB,,-640.4948120117188,1.0
190600000,SMAC + HB,,-640.4948120117188,1.0
190700000,SMAC + HB,,-640.4948120117188,1.0
190800000,SMAC + HB,,-640.4948120117188,1.0
190900000,SMAC + HB,,-640.4948120117188,1.0
191000000,SMAC + HB,,-640.4948120117188,1.0
191100000,SMAC + HB,,-640.4948120117188,1.0
191200000,SMAC + HB,,-640.4948120117188,1.0
191300000,SMAC + HB,,-640.4948120117188,1.0
191400000,SMAC + HB,,-640.4948120117188,1.0
191500000,SMAC + HB,,-640.4948120117188,1.0
191600000,SMAC + HB,,-640.4948120117188,1.0
191700000,SMAC + HB,,-640.4948120117188,1.0
191800000,SMAC + HB,,-640.4948120117188,1.0
191900000,SMAC + HB,,-640.4948120117188,1.0
192000000,SMAC + HB,,-640.4948120117188,1.0
192100000,SMAC + HB,,-640.4948120117188,1.0
192200000,SMAC + HB,,-640.4948120117188,1.0
192300000,SMAC + HB,,-640.4948120117188,1.0
192400000,SMAC + HB,,-640.4948120117188,1.0
192500000,SMAC + HB,,-640.4948120117188,1.0
192600000,SMAC + HB,,-640.4948120117188,1.0
192700000,SMAC + HB,,-640.4948120117188,1.0
192800000,SMAC + HB,,-640.4948120117188,1.0
192900000,SMAC + HB,,-640.4948120117188,1.0
193000000,SMAC + HB,,-640.4948120117188,1.0
193100000,SMAC + HB,,-640.4948120117188,1.0
193200000,SMAC + HB,,-640.4948120117188,1.0
193300000,SMAC + HB,,-640.4948120117188,1.0
193400000,SMAC + HB,,-640.4948120117188,1.0
193500000,SMAC + HB,,-640.4948120117188,1.0
193600000,SMAC + HB,,-640.4948120117188,1.0
193700000,SMAC + HB,,-640.4948120117188,1.0
193800000,SMAC + HB,,-640.4948120117188,1.0
193900000,SMAC + HB,,-640.4948120117188,1.0
194000000,SMAC + HB,,-640.4948120117188,1.0
194100000,SMAC + HB,,-640.4948120117188,1.0
194200000,SMAC + HB,,-640.4948120117188,1.0
194300000,SMAC + HB,,-640.4948120117188,1.0
194400000,SMAC + HB,,-640.4948120117188,1.0
194500000,SMAC + HB,,-640.4948120117188,1.0
194600000,SMAC + HB,,-640.4948120117188,1.0
194700000,SMAC + HB,,-640.4948120117188,1.0
194800000,SMAC + HB,,-640.4948120117188,1.0
194900000,SMAC + HB,,-640.4948120117188,1.0
195000000,SMAC + HB,,-640.4948120117188,1.0
195100000,SMAC + HB,,-640.4948120117188,1.0
195200000,SMAC + HB,,-640.4948120117188,1.0
195300000,SMAC + HB,,-640.4948120117188,1.0
195400000,SMAC + HB,,-640.4948120117188,1.0
195500000,SMAC + HB,,-640.4948120117188,1.0
195600000,SMAC + HB,,-640.4948120117188,1.0
195700000,SMAC + HB,,-640.4948120117188,1.0
195800000,SMAC + HB,,-640.4948120117188,1.0
195900000,SMAC + HB,,-640.4948120117188,1.0
196000000,SMAC + HB,,-640.4948120117188,1.0
196100000,SMAC + HB,,-640.4948120117188,1.0
196200000,SMAC + HB,,-640.4948120117188,1.0
196300000,SMAC + HB,,-640.4948120117188,1.0
196400000,SMAC + HB,,-640.4948120117188,1.0
196500000,SMAC + HB,,-640.4948120117188,1.0
196600000,SMAC + HB,,-640.4948120117188,1.0
196700000,SMAC + HB,,-640.4948120117188,1.0
196800000,SMAC + HB,,-640.4948120117188,1.0
196900000,SMAC + HB,,-640.4948120117188,1.0
197000000,SMAC + HB,,-640.4948120117188,1.0
197100000,SMAC + HB,,-640.4948120117188,1.0
197200000,SMAC + HB,,-640.4948120117188,1.0
197300000,SMAC + HB,,-640.4948120117188,1.0
197400000,SMAC + HB,,-640.4948120117188,1.0
197500000,SMAC + HB,,-640.4948120117188,1.0
197600000,SMAC + HB,,-640.4948120117188,1.0
197700000,SMAC + HB,,-640.4948120117188,1.0
197800000,SMAC + HB,,-640.4948120117188,1.0
197900000,SMAC + HB,,-640.4948120117188,1.0
198000000,SMAC + HB,,-640.4948120117188,1.0
198100000,SMAC + HB,,-640.4948120117188,1.0
198200000,SMAC + HB,,-640.4948120117188,1.0
198300000,SMAC + HB,,-640.4948120117188,1.0
198400000,SMAC + HB,,-640.4948120117188,1.0
198500000,SMAC + HB,,-640.4948120117188,1.0
198600000,SMAC + HB,,-640.4948120117188,1.0
198700000,SMAC + HB,,-640.4948120117188,1.0
198800000,SMAC + HB,,-640.4948120117188,1.0
198900000,SMAC + HB,,-640.4948120117188,1.0
199000000,SMAC + HB,,-640.4948120117188,1.0
199100000,SMAC + HB,,-640.4948120117188,1.0
199200000,SMAC + HB,,-640.4948120117188,1.0
199300000,SMAC + HB,,-640.4948120117188,1.0
199400000,SMAC + HB,,-640.4948120117188,1.0
199500000,SMAC + HB,,-640.4948120117188,1.0
199600000,SMAC + HB,,-640.4948120117188,1.0
199700000,SMAC + HB,,-640.4948120117188,1.0
199800000,SMAC + HB,,-640.4948120117188,1.0
199900000,SMAC + HB,,-640.4948120117188,1.0
200000000,SMAC + HB,,-640.4948120117188,1.0
200100000,SMAC + HB,,-640.4948120117188,1.0
200200000,SMAC + HB,,-640.4948120117188,1.0
200300000,SMAC + HB,,-640.4948120117188,1.0
200400000,SMAC + HB,,-640.4948120117188,1.0
200500000,SMAC + HB,,-640.4948120117188,1.0
200600000,SMAC + HB,,-640.4948120117188,1.0
200700000,SMAC + HB,,-640.4948120117188,1.0
200800000,SMAC + HB,,-640.4948120117188,1.0
200900000,SMAC + HB,,-640.4948120117188,1.0
201000000,SMAC + HB,,-640.4948120117188,1.0
201100000,SMAC + HB,,-640.4948120117188,1.0
201200000,SMAC + HB,,-640.4948120117188,1.0
201300000,SMAC + HB,,-640.4948120117188,1.0
201400000,SMAC + HB,,-640.4948120117188,1.0
201500000,SMAC + HB,,-640.4948120117188,1.0
201600000,SMAC + HB,,-640.4948120117188,1.0
201700000,SMAC + HB,,-640.4948120117188,1.0
201800000,SMAC + HB,,-640.4948120117188,1.0
201900000,SMAC + HB,,-640.4948120117188,1.0
202000000,SMAC + HB,,-640.4948120117188,1.0
202100000,SMAC + HB,,-640.4948120117188,1.0
202200000,SMAC + HB,,-640.4948120117188,1.0
202300000,SMAC + HB,,-640.4948120117188,1.0
202400000,SMAC + HB,,-640.4948120117188,1.0
202500000,SMAC + HB,,-640.4948120117188,1.0
202600000,SMAC + HB,,-640.4948120117188,1.0
202700000,SMAC + HB,,-640.4948120117188,1.0
202800000,SMAC + HB,,-640.4948120117188,1.0
202900000,SMAC + HB,,-640.4948120117188,1.0
203000000,SMAC + HB,,-640.4948120117188,1.0
203100000,SMAC + HB,,-640.4948120117188,1.0
203200000,SMAC + HB,,-640.4948120117188,1.0
203300000,SMAC + HB,,-640.4948120117188,1.0
203400000,SMAC + HB,,-640.4948120117188,1.0
203500000,SMAC + HB,,-640.4948120117188,1.0
203600000,SMAC + HB,,-640.4948120117188,1.0
203700000,SMAC + HB,,-640.4948120117188,1.0
203800000,SMAC + HB,,-640.4948120117188,1.0
203900000,SMAC + HB,,-640.4948120117188,1.0
204000000,SMAC + HB,,-640.4948120117188,1.0
204100000,SMAC + HB,,-640.4948120117188,1.0
204200000,SMAC + HB,,-640.4948120117188,1.0
204300000,SMAC + HB,,-640.4948120117188,1.0
204400000,SMAC + HB,,-640.4948120117188,1.0
204500000,SMAC + HB,,-640.4948120117188,1.0
204600000,SMAC + HB,,-640.4948120117188,1.0
204700000,SMAC + HB,,-640.4948120117188,1.0
204800000,SMAC + HB,,-640.4948120117188,1.0
204900000,SMAC + HB,,-640.4948120117188,1.0
205000000,SMAC + HB,,-640.4948120117188,1.0
205100000,SMAC + HB,,-640.4948120117188,1.0
205200000,SMAC + HB,,-640.4948120117188,1.0
205300000,SMAC + HB,,-640.4948120117188,1.0
205400000,SMAC + HB,,-640.4948120117188,1.0
205500000,SMAC + HB,,-640.4948120117188,1.0
205600000,SMAC + HB,,-640.4948120117188,1.0
205700000,SMAC + HB,,-640.4948120117188,1.0
205800000,SMAC + HB,,-640.4948120117188,1.0
205900000,SMAC + HB,,-640.4948120117188,1.0
206000000,SMAC + HB,,-640.4948120117188,1.0
206100000,SMAC + HB,,-640.4948120117188,1.0
206200000,SMAC + HB,,-640.4948120117188,1.0
206300000,SMAC + HB,,-640.4948120117188,1.0
206400000,SMAC + HB,,-640.4948120117188,1.0
206500000,SMAC + HB,,-640.4948120117188,1.0
206600000,SMAC + HB,,-640.4948120117188,1.0
206700000,SMAC + HB,,-640.4948120117188,1.0
206800000,SMAC + HB,,-640.4948120117188,1.0
206900000,SMAC + HB,,-640.4948120117188,1.0
207000000,SMAC + HB,,-640.4948120117188,1.0
207100000,SMAC + HB,,-640.4948120117188,1.0
207200000,SMAC + HB,,-640.4948120117188,1.0
207300000,SMAC + HB,,-640.4948120117188,1.0
207400000,SMAC + HB,,-640.4948120117188,1.0
207500000,SMAC + HB,,-640.4948120117188,1.0
207600000,SMAC + HB,,-640.4948120117188,1.0
207700000,SMAC + HB,,-640.4948120117188,1.0
207800000,SMAC + HB,,-640.4948120117188,1.0
207900000,SMAC + HB,,-640.4948120117188,1.0
208000000,SMAC + HB,,-640.4948120117188,1.0
208100000,SMAC + HB,,-640.4948120117188,1.0
208200000,SMAC + HB,,-640.4948120117188,1.0
208300000,SMAC + HB,,-640.4948120117188,1.0
208400000,SMAC + HB,,-640.4948120117188,1.0
208500000,SMAC + HB,,-640.4948120117188,1.0
208600000,SMAC + HB,,-640.4948120117188,1.0
208700000,SMAC + HB,,-640.4948120117188,1.0
208800000,SMAC + HB,,-640.4948120117188,1.0
208900000,SMAC + HB,,-640.4948120117188,1.0
209000000,SMAC + HB,,-640.4948120117188,1.0
209100000,SMAC + HB,,-640.4948120117188,1.0
209200000,SMAC + HB,,-640.4948120117188,1.0
209300000,SMAC + HB,,-640.4948120117188,1.0
209400000,SMAC + HB,,-640.4948120117188,1.0
209500000,SMAC + HB,,-640.4948120117188,1.0
209600000,SMAC + HB,,-640.4948120117188,1.0
209700000,SMAC + HB,,-640.4948120117188,1.0
209800000,SMAC + HB,,-640.4948120117188,1.0
209900000,SMAC + HB,,-640.4948120117188,1.0
210000000,SMAC + HB,,-640.4948120117188,1.0
210100000,SMAC + HB,,-640.4948120117188,1.0
210200000,SMAC + HB,,-640.4948120117188,1.0
210300000,SMAC + HB,,-640.4948120117188,1.0
210400000,SMAC + HB,,-640.4948120117188,1.0
210500000,SMAC + HB,,-640.4948120117188,1.0
210600000,SMAC + HB,,-640.4948120117188,1.0
210700000,SMAC + HB,,-640.4948120117188,1.0
210800000,SMAC + HB,,-640.4948120117188,1.0
210900000,SMAC + HB,,-640.4948120117188,1.0
211000000,SMAC + HB,,-640.4948120117188,1.0
211100000,SMAC + HB,,-640.4948120117188,1.0
211200000,SMAC + HB,,-640.4948120117188,1.0
211300000,SMAC + HB,,-640.4948120117188,1.0
211400000,SMAC + HB,,-640.4948120117188,1.0
211500000,SMAC + HB,,-640.4948120117188,1.0
211600000,SMAC + HB,,-640.4948120117188,1.0
211700000,SMAC + HB,,-640.4948120117188,1.0
211800000,SMAC + HB,,-640.4948120117188,1.0
211900000,SMAC + HB,,-640.4948120117188,1.0
212000000,SMAC + HB,,-640.4948120117188,1.0
212100000,SMAC + HB,,-640.4948120117188,1.0
212200000,SMAC + HB,,-640.4948120117188,1.0
212300000,SMAC + HB,,-640.4948120117188,1.0
212400000,SMAC + HB,,-640.4948120117188,1.0
212500000,SMAC + HB,,-640.4948120117188,1.0
212600000,SMAC + HB,,-640.4948120117188,1.0
212700000,SMAC + HB,,-640.4948120117188,1.0
212800000,SMAC + HB,,-640.4948120117188,1.0
212900000,SMAC + HB,,-640.4948120117188,1.0
213000000,SMAC + HB,,-640.4948120117188,1.0
213100000,SMAC + HB,,-640.4948120117188,1.0
213200000,SMAC + HB,,-640.4948120117188,1.0
213300000,SMAC + HB,,-640.4948120117188,1.0
213400000,SMAC + HB,,-640.4948120117188,1.0
213500000,SMAC + HB,,-640.4948120117188,1.0
213600000,SMAC + HB,,-640.4948120117188,1.0
